ID,Name
1015039,null
1015040,null
1015041,null
1015042,null
1015043,null
1015044,null
1015045,null
1015046,null
1015047,null
1015048,null
1015049,null
1015050,null
1015051,null
1015052,null
1015053,null
1015054,null
1015055,null
1015056,null
1015057,null
1015058,null
1015059,null
1015060,null
1015061,null
1015062,null
1015063,null
1015064,null
1015065,null
1015066,null
1015067,null
1015068,null
1015069,null
1015070,null
1015071,null
1015072,null
1015073,null
1015074,null
1015075,null
1015076,null
1015077,null
1015078,null
1015079,null
1015080,null
1015081,null
1015082,null
1015083,null
1015084,null
1015085,null
1015086,null
1015087,null
1015088,null
1015089,null
1015090,null
1015091,null
1015092,null
1015093,null
1015094,null
1015095,null
1015096,null
1015097,null
1015098,null
1015099,null
1015101,null
1015102,null
1015103,null
1015104,null
1015105,null
1015106,null
1015107,null
1015108,null
1015109,null
1015110,null
1015111,null
1015112,null
1015113,null
1015114,null
1015115,null
1015116,null
1015117,null
1015118,null
1015119,null
1015120,null
1015121,null
1015122,null
1015123,null
1015124,null
1015125,null
1015126,null
1015127,null
1015128,null
1015129,null
1015130,null
1015131,null
1015132,null
1015133,null
1015134,null
1015135,null
1015136,null
1015137,null
1015138,null
1015139,null
1015140,null
1015141,null
1015142,null
1015143,null
1015144,null
1015145,null
1015146,null
1015148,null
1015149,null
1015150,null
1015151,null
1015152,null
1015153,null
1015154,null
1015155,null
1015156,null
1015157,null
1015158,null
1015159,null
1015160,null
1015161,null
1015162,null
1015163,null
1015164,null
1015165,null
1015166,null
1015167,null
1015168,null
1015169,null
1015170,null
1015171,null
1015172,null
1015173,null
1015174,null
1015175,null
1015176,null
1015177,null
1015178,null
1015179,null
1015180,null
1015181,null
1015182,null
1015183,null
1015184,null
1015185,null
1015188,null
1015189,null
1015190,null
1015191,null
1015192,null
1015193,null
1015194,null
1015195,null
1015196,null
1015197,null
1015198,null
1015199,null
1015200,null
1015201,null
1015202,null
1015203,null
1015204,null
1015205,null
1015206,null
1015207,null
1015208,null
1015209,null
1015210,null
1015211,null
1015212,null
1015213,null
1015214,null
1015215,null
1015216,null
1015217,null
1015218,null
1015219,null
1015220,null
1015221,null
1015222,null
1015223,null
1015224,null
1015225,null
1015226,null
1015227,null
1015228,null
1015229,null
1015230,null
1015231,null
1015232,null
1015233,null
1015234,null
1015235,null
1015236,null
1015237,null
1015238,null
1015239,null
1015240,null
1015241,null
1015242,null
1015243,null
1015244,null
1015245,null
1015246,null
1015247,null
1015248,null
1015249,null
1015250,null
1015251,null
1015252,null
1015253,null
1015254,null
1015255,null
1015256,null
1015257,null
1015258,null
1015259,null
1015260,null
1015261,null
1015262,null
1015263,null
1015264,null
1015300,null
1015301,null
1015302,null
1015303,null
1015304,null
1015305,null
1015306,null
1015307,null
1015308,null
1015309,null
1015310,null
1015311,null
1015312,null
1015313,null
1015314,null
1015315,null
1015316,null
1015317,null
1015318,null
1015319,null
1015320,null
1015321,null
1015322,null
1015323,null
1015324,null
1015325,null
1015326,null
1015327,null
1015328,null
1015329,null
1015330,null
1015331,null
1015332,null
1015333,null
1015334,null
1015335,null
1015336,null
1015337,null
1015338,null
1015339,null
1015340,null
1015341,null
1029000,null
1030400,null
1070000,1070000: [Yamagishi] King of firewood test set 1
1070001,1070001: [Yamagishi] King of firewood test set 2
1080000,1080000: [Load check] memory check Chara 1
1080001,1080001: [Load check] memory Check Chara 2
1080002,1080002: [Load check] memory check Chara 3
1080003,1080003: [Load check] memory check Chara 4
1080004,1080004: [Load check] memory check Chara 5
1080005,1080005: [Load check] memory Check Chara 6
1080100,null
1080101,null
1080102,null
1080103,null
1080104,null
1080105,null
2000000,2-000-000: [Confirmation of new equipment] Fugitive
2000010,2000010: [New equipment confirmation] combined equipment
2000030,2000030: [New equipment confirmation] Red Knight
2000040,2000040: [New equipment confirmation] Mercenary King
2000050,2000050: [Confirmation of new equipment] Jeanne
2000060,2000060: [New equipment confirmation] Downer Knight
2000070,2000070: [Confirmation of new equipment] Hunter Assassin
2000080,2000080: [New equipment confirmation] Yellow robe
2000090,2000090: [New equipment Confirmation] Overlord
2000100,2000100: [New equipment confirmation] Black Dog Knights
2000110,2000110: [New equipment confirmation] Noble
2000120,2000120: [New equipment confirmation] White Phantom
2000130,2000130: [New equipment confirmation] beggar (Fugitive)
2000140,2000140: [New equipment confirmation] Zara Man
2000150,2000150: [Confirmation of new equipment] heavy Knight
2000160,2000160: [New equipment confirmation] Black Knight Grannies
2000170,2000170: [New equipment Confirmation] Sorcerer
2000180,2000180: [New equipment confirmation] Dark Cleric
2000190,2000190: [New equipment confirmation] Rayleigh
2000200,2000200: [Confirmation of new equipment] Saint-Medical
2000210,2000210: [Confirmation of new equipment] heavy Knight (neutral)
2000220,2000220: [Confirmation of new equipment] King of beggars
2010000,2010000: [Confirmation of enemy transplant equipment] dead soldier
2010020,2010020: [Confirmation of enemy transplant equipment] crystal elders
2010030,2010030: [Confirmation of enemy transplant equipment] new Shing
2010040,2010040: [Confirmation of enemy transplant equipment] saint of the prison
2010070,2010070: [Confirmation of enemy transplant equipment] poor dead
2010080,2010080: [Confirmation of enemy transplant equipment] dwarf people
2010090,2010090: [Confirmation of enemy transplant equipment] missionary
2010100,2010100: [Confirmation of enemy transplant equipment] dead of wax
2010110,2010110: [Confirmation of enemy transplant equipment] Ojo Deb
2010120,2010120: [Confirmation of enemy transplant equipment] dead Shi
2010140,2010140: [Confirmation of enemy transplant equipment] former dead knight
2010160,2010160: [Confirmation of enemy transplant equipment] Dark Knight
2010170,2010170: [Confirmation of enemy transplant equipment] Black Knight
2010180,2010180: [Confirmation of enemy transplant equipment] Dark Wraith
2010190,2010190: [Confirmation of enemy transplant equipment] Forest keeper
2010200,2010200: [Confirmation of enemy transplant equipment] Salivan's death
2010210,2010210: [Confirmation of enemy transplant equipment] King of the Storm
2010220,2010220: [Confirmation of enemy transplant equipment] King of the Evil
2010230,2010230: [Confirmation of enemy transplant equipment] The observer of the Abyss
2010240,2010240: [Confirmation of enemy transplant equipment] Snake man Assassin
2010270,2010270: [Confirmation of enemy transplant equipment] brother of Darkness
2010280,2010280: [Confirmation of enemy transplant equipment] children of darkness
2010290,2010290: [Confirmation of enemy transplant equipment] Mad warrior Hallec
2010310,2010310: [Confirmation of enemy transplant equipment] Hero Segunda
2010320,2010320: [Confirmation of enemy transplant equipment] old king of caries
2010340,2010340: [Confirmation of enemy transplant equipment] Cardinal member
2010350,2010350: [Confirmation of enemy transplant equipment] Full Armor Deb
2010370,null
2020000,2020000: [旧作 transplant equipment confirmation] chain mail
2020010,2020010: [旧作 transplant equipment Confirmation] Knight
2020020,2020020: [旧作 transplant equipment confirmation] Advanced Knight
2020030,2020030: [旧作 transplant equipment Confirmation] Farnham
2020040,2020040: [旧作 transplant equipment Confirmation] Catalina
2020050,2020050: [旧作 transplant equipment Confirmation] Warrior
2020060,2020060: [旧作 transplant equipment Confirmation] Havel
2020070,2020070: [旧作 transplant equipment Confirmation] Bandits
2020080,2020080: [旧作 transplant equipment confirmation] Hunter
2020090,2020090: [旧作 transplant equipment Confirmation] prisoner
2020100,2020100: [旧作 transplant equipment confirmation] Black magician
2020110,2020110: [旧作 transplant equipment confirmation] old sorcerer
2020120,2020120: [旧作 transplant equipment Confirmation] black leather (thief)
2020130,2020130: [旧作 transplant equipment Confirmation] Clayton
2020140,2020140: [旧作 transplant equipment Confirmation] Alpha
2020150,2020150: [旧作 transplant equipment Confirmation] Shadow
2020160,2020160: [旧作 transplant equipment Confirmation] Tokoku
2020170,2020170: [旧作 transplant Equipment Confirmation] favorite (funnel)
2020180,2020180: [旧作 transplant equipment Confirmation] brass (dark Moon)
2020190,2020190: [旧作 transplant equipment confirmation] Silver Knight
2020200,2020200: [旧作 transplant equipment confirmation] Luke Thierry
2020210,2020210: [旧作 transplant equipment Confirmation] Knight of the Sun
2020220,2020220: [旧作 transplant equipment confirmation] dragon Blood
2020230,2020230: [旧作 transplant equipment confirmation]- Lyndhurst
2020240,2020240: [旧作 transplant equipment confirmation] black iron
2020250,2020250: [旧作 transplant equipment confirmation] painting protection
2020260,2020260: [旧作 transplant equipment confirmation] al-Triana
2020270,2020270: [旧作 transplant equipment Confirmation] Ornstein
2020280,2020280: [旧作 transplant equipment Confirmation] Sumo
2020290,2020290: [旧作 transplant equipment confirmation] dark art
2020300,2020300: [旧作 transplant equipment Confirmation] Splinter
2020320,2020320: [旧作 transplant equipment Confirmation] Wu-La seal
2020340,null
2020350,null
2020400,null
2020410,null
2020420,null
2020430,null
2020440,null
2021000,null
2021010,null
2021020,null
2021030,null
2021040,null
2021050,null
2021060,null
2021070,null
2021080,null
2021090,null
2021100,null
2021110,null
2030000,null
2030010,null
850001000,null
850001001,null
850001002,null
850001003,null
850001010,null
850001015,null
850001020,null
850001025,null
850001030,null
850001035,null
850001040,null
850001045,null
850001050,null
850001055,null
850001060,null
850001065,null
850001070,null
850001075,null
850001080,null
850001085,null
850001090,null
850001100,null
850001110,null
850001120,null
850001150,null
850001155,null
850001160,null
850001165,null
850001180,null
909999996,null
909999997,null
909999998,null
909999999,null
910000000,null
910000010,null
910000020,null
910000030,null
910000040,null
910000050,null
910000060,null
910000070,null
910000080,null
910000090,null
910000100,null
910000110,null
910000120,null
910000130,null
910000140,null
910000150,null
910000160,null
910000170,null
910000200,null
910000201,null
910000202,null
910000203,null
910000210,null
910000220,null
910000230,null
910000240,null
910000250,null
910000260,null
910000270,null
910000280,null
910000290,null
910000300,null
910000310,null
910000320,null
910000330,null
910000340,null
910000350,null
910000360,null
910000370,null
910000380,null
910001000,null
910001001,null
910001002,null
910001003,null
910001010,null
910001020,null
910001030,null
910001040,null
910001050,null
910001060,null
910001070,null
910001080,null
910001090,null
910001100,null
910001110,null
910001120,null
910001130,null
910001140,null
910001150,null
910001160,null
910001170,null
910001180,null
910002000,null
910002001,null
910002002,null
910002003,null
910002010,null
910002020,null
910002030,null
910002040,null
910002050,null
910002060,null
910002070,null
910002080,null
910002090,null
910002100,null
910002110,null
910002120,null
910002130,null
910002140,null
910002150,null
910002160,null
910002170,null
910002180,null
910003000,null
910003001,null
910003002,null
910003003,null
910003010,null
910003020,null
910003030,null
910003040,null
910003050,null
910003060,null
910003070,null
910003080,null
910003090,null
910003100,null
910003110,null
910003120,null
910003130,null
910003140,null
910003150,null
910003160,null
910003170,null
910003180,null
910004000,null
910004001,null
910004002,null
910004003,null
910004010,null
910004020,null
910004030,null
910004040,null
910004050,null
910004060,null
910004070,null
910004080,null
910004090,null
910004100,null
910004110,null
910004120,null
910004130,null
910004140,null
910004150,null
910004160,null
910004170,null
910004180,null
910005000,null
910005001,null
910005002,null
910005003,null
910005010,null
910005020,null
910005030,null
910005040,null
910005050,null
910005060,null
910005070,null
910005080,null
910005090,null
910005100,null
910005110,null
910005120,null
910005130,null
910005140,null
910005150,null
910005160,null
910005170,null
910005180,null
910006000,null
910006001,null
910006002,null
910006003,null
910006010,null
910006020,null
910006030,null
910006040,null
910006050,null
910006060,null
910006070,null
910006080,null
910006090,null
910006100,null
910006110,null
910006120,null
910006130,null
910006140,null
910006150,null
910006160,null
910006170,null
910006180,null
910007000,null
910007001,null
910007002,null
910007003,null
910007010,null
910007020,null
910007030,null
910007040,null
910007050,null
910007060,null
910007070,null
910007080,null
910007090,null
910007100,null
910007110,null
910007120,null
910007130,null
910007140,null
910007150,null
910007160,null
910007170,null
910007180,null
990000000,null
990000001,null
990000002,null
990000003,null
990000010,null
990000020,null
990000030,null
990000040,null
990000050,null
990000060,null
990000070,null
990000080,null
990000090,null
990000100,null
990000110,null
990000120,null
990000130,null
990000140,null
990000150,null
990000160,null
990000170,null
990100000,null
990100001,null
990100002,null
990100003,null
990100010,null
990100020,null
990100030,null
990100040,null
990100050,null
990100060,null
990100070,null
990100080,null
990100090,null
990100100,null
990100110,null
990100120,null
990100130,null
990100140,null
990100150,null
990100160,null
990100170,null
997000000,null
997000001,null
997000002,null
997000003,null
997000004,null
997000005,null
997000006,null
997000007,null
997000008,null
997000009,null
997000010,null
997000011,null
997000012,null
997000013,null
997000014,null
997000015,null
997000016,null
997000017,null
997000018,null
997000019,null
997000020,null
997000021,null
998000000,null
998000001,null
998000002,null
998000003,null
998000004,null
998000005,null
998000006,null
998000007,null
998000008,null
998000009,null
998000010,null
998000011,null
998000012,null
998000013,null
998000014,null
998000015,null
998100000,null
998100001,null
998100002,null
998100003,null
998100004,null
998100005,null
998100006,null
998100007,null
998100008,null
998100009,null
998100010,null
998100011,null
998100012,null
998100013,null
998100014,null
998100015,null
998100016,null
998100017,null
998100018,null
998100019,null
998100020,null
998900000,null
998900001,null
998900002,null
998900003,null
998900004,null
998900005,null
998900006,null
998900007,null
998900008,null
998900009,null
998900010,null
998900011,null
998901000,null
998901001,null
998901002,null
998901003,null
998901004,null
998901005,null
998901006,null
998901007,null
998901008,null
998902000,null
998902001,null
998902002,null
998902003,null
998902004,null
998902005,null
998902006,null
998902007,null
998902008,null
998903000,null
998903001,null
998903002,null
998903003,null
998903004,null
998903005,null
998903006,null
998903007,null
998903008,null
998905000,null
998905001,null
998905002,null
998905010,null
998905011,null
998905012,null
998905013,null
998905014,null
998905015,null
998905016,null
998905017,null
998905018,null
998905019,null
998905020,null
998905021,null
999999200,null
999999201,null
999999202,null
999999203,null
999999204,null
999999205,null
999999206,null
999999207,null
999999208,null
999999209,null
999999210,null
999999211,null
999999212,null
999999213,null
999999214,null
999999215,null
999999216,null
999999217,null
999999218,null
999999219,null
999999220,null
999999300,null
999999301,null
999999302,null
999999303,null
999999304,null
999999305,null
999999306,null
999999307,null
999999308,null
999999309,null
999999310,null
999999311,null
999999312,null
999999313,null
999999314,null
999999315,null
999999316,null
999999317,null
999999318,null
999999319,null
999999320,null
999999400,null
999999401,null
999999402,null
999999410,null
999999411,null
999999412,null
999999413,null
999999414,null
999999415,null
999999416,null
999999417,null
999999418,null
999999419,null
999999420,null
999999421,null
999999422,null
999999423,null
999999424,null
999999425,null
999999426,null
999999427,null
999999428,null
999999429,null
999999430,null
999999431,null
999999432,null
999999433,null
999999500,null
999999501,null
999999502,null
999999510,null
999999511,null
999999512,null
999999513,null
999999514,null
999999515,null
999999516,null
999999517,null
999999518,null
999999519,null
999999520,null
999999521,null
999999522,null
999999523,null
999999524,null
999999525,null
999999526,null
999999527,null
999999528,null
999999529,null
999999530,null
999999531,null
999999532,null
999999533,null
999999534,null
999999535,null
999999536,null
